Continent,Country,country_score,date
Europe,Norway,1.32198798171913,05-2021
Africa,Ghana,1.170134644798,05-2021
Asia,Malaysia,1.64193606230091,05-2021
Africa,Cabo Verde,2.07768770652435,05-2021
Asia,Lebanon,1.32692289100153,05-2021
Europe,Luxembourg,1.45971643422602,05-2021
Africa,Senegal,1.05535127218138,05-2021
South America,Venezuela,2.65368170745926,05-2021
North America,Dominican Republic,1.88169460768162,05-2021
Europe,Denmark,1.33351023690611,05-2021
Europe,Lithuania,1.36052242107367,05-2021
Europe,Czech Republic,1.29402149903462,05-2021
Africa,Uganda,0.614246525752097,05-2021
Europe,Slovenia,1.3173774793727,05-2021
Europe,Latvia,1.29043150604384,05-2021
Asia,Iran,1.39527482405159,05-2021
Africa,Egypt,0.227852721958282,05-2021
Asia,Timor-Leste,0.715390217289451,05-2021
Europe,Slovakia,1.34891501859127,05-2021
Africa,Liberia,1.2133534006942,05-2021
North America,Cuba,1.2571469854747,05-2021
Europe,Greece,1.35062931771836,05-2021
Africa,Seychelles,1.79191357427034,05-2021
Oceania,Papua New Guinea,0.635824903009483,05-2021
Europe,Austria,1.28105002178135,05-2021
Oceania,Fiji,0.43861684505824,05-2021
Africa,Ethiopia,0.899320189305869,05-2021
South America,Peru,1.56365064674045,05-2021
Asia,Oman,0.82811435450784,05-2021
Africa,Malawi,0.649328770986578,05-2021
Africa,Sudan,1.22353863802149,05-2021
Asia,Mongolia,0.709494023680912,05-2021
Africa,Reunion,3.277345498401,05-2021
Asia,Philippines,2.13167841619851,05-2021
Europe,Croatia,1.33322753070874,05-2021
Africa,Rwanda,1.24675393725098,05-2021
Europe,Finland,1.22091449421367,05-2021
South America,Bolivia,3.03398775157628,05-2021
North America,U.S. Virgin Islands,1.34693658539979,05-2021
Africa,Zambia,0.501541817039124,05-2021
Africa,Botswana,2.58402977665559,05-2021
North America,Nicaragua,0.181878799920241,05-2021
Africa,Algeria,1.22328674130897,05-2021
Africa,Cameroon,1.7282538422877,05-2021
Asia,Georgia,0.887617795762502,05-2021
Asia,Saudi Arabia,1.71395029513794,05-2021
Europe,Bulgaria,1.34808615064525,05-2021
Asia,China,0.792151256439055,05-2021
Asia,Hong Kong,1.44082694748332,05-2021
Africa,Angola,1.52647068183616,05-2021
Africa,Benin,1.1997844781515,05-2021
Africa,Madagascar,3.39041268063408,05-2021
Asia,Singapore,0.61927477423427,05-2021
Africa,Tunisia,1.23212182543758,05-2021
Oceania,New Zealand,1.2869686055355,05-2021
Africa,Cote d'Ivoire,1.32536268184837,05-2021
Asia,Taiwan,1.3273777476924,05-2021
Asia,Qatar,1.47425996908828,05-2021
Africa,Guinea,0.855877210246559,05-2021
Europe,Estonia,1.3265120525215,05-2021
Europe,Ukraine,1.33453829990702,05-2021
Asia,Afghanistan,1.07517168251814,05-2021
Africa,Lesotho,2.23589778298552,05-2021
North America,El Salvador,0.400265771901265,05-2021
Africa,Gambia,0.655514797923494,05-2021
Asia,Iraq,1.31326548542788,05-2021
Europe,Belarus,1.10312705544697,05-2021
North America,Costa Rica,1.49105529154489,05-2021
Europe,Turkey,0.530806722721351,05-2021
South America,Paraguay,3.29528378493394,05-2021
Africa,Mauritius,1.35201024966405,05-2021
North America,Jamaica,1.33658764871116,05-2021
Asia,Israel,1.25332284519799,05-2021
Asia,Vietnam,0.576626334044329,05-2021
Asia,Maldives,0.48257754737021,05-2021
Asia,United Arab Emirates,2.9490640099494,05-2021
North America,Belize,0.811694818191519,05-2021
North America,Guadeloupe,1.36025405219475,05-2021
North America,Martinique,1.32448918541852,05-2021
Africa,Niger,0.772764726794421,05-2021
South America,Suriname,2.99031252229467,05-2021
Europe,Serbia,1.34086395577067,05-2021
Africa,Republic of the Congo,1.57450687118776,05-2021
Africa,Burundi,1.95245559834964,05-2021
South America,French Guiana,3.12058441036127,05-2021
North America,Saint Lucia,1.34693658539979,05-2021
South America,Uruguay,2.99755948751183,05-2021
Europe,North Macedonia,1.34693658539979,05-2021
Oceania,Guam,1.27254687244316,05-2021
Africa,Nigeria,0.695410631193581,05-2021
Asia,Kuwait,1.09248661120013,05-2021
North America,The Bahamas,1.23650535986154,05-2021
North America,Turks and Caicos Islands,1.32772956816117,05-2021
Europe,Kosovo,1.28073744239016,05-2021
Africa,Mozambique,1.97949401896003,05-2021
North America,Saint Kitts and Nevis,1.22828118976441,05-2021
North America,British Virgin Islands,2.66939329699388,05-2021
North America,Anguilla,0.787417439485377,05-2021
North America,Haiti,3.25337046051378,05-2021
Africa,Sierra Leone,0.48634772627457,05-2021
North America,Barbados,1.37122189752676,05-2021
North America,Honduras,0.851317724760711,05-2021
Asia,Kazakhstan,1.2571469854747,05-2021
Africa,Mali,0.697949428967035,05-2021
Africa,Burkina Faso,0.209808352438528,05-2021
Europe,Iceland,1.3299291612996,05-2021
South America,Curacao,1.74792493290498,05-2021
Europe,Crimea,0.48131786807556,05-2021
Asia,Sri Lanka,1.11204665934748,05-2021
Africa,South Sudan,0.918462352038544,05-2021
Europe,Monaco,0.48131786807556,05-2021
Africa,Libya,1.06250056062654,05-2021
Africa,Djibouti,2.83209538868804,05-2021
South America,Bonaire,1.6077514759581,05-2021
Asia,Myanmar,0.640655374701024,05-2021
Europe,Bosnia and Herzegovina,1.34693658539979,05-2021
North America,Antigua and Barbuda,1.2847677914093,05-2021
North America,Saint Vincent and the Grenadines,0.199294095564653,05-2021
North America,Cayman Islands,1.66736207030971,05-2021
Africa,Mayotte,1.34693658539979,05-2021
Oceania,French Polynesia,1.2571469854747,05-2021
Europe,Moldova,1.30216774873827,05-2021
North America,Guatemala,0.388694712813418,05-2021
Europe,Liechtenstein,1.25660195795242,05-2021
Europe,Canary Islands,1.40979076145944,05-2021
Asia,Armenia,1.34693658539979,05-2021
Asia,Laos,1.2571469854747,05-2021
Africa,Morocco,1.3042711816838,05-2021
Oceania,Kiribati,1.2571469854747,05-2021
Europe,Faroe Islands,1.34693658539979,05-2021
North America,USA,1.15205168761302,06-2021
South America,Brazil,3.2117569161847,06-2021
Europe,Spain,1.26616688143224,06-2021
North America,Mexico,1.59700461218508,06-2021
Asia,Nepal,0.53219638899366,06-2021
North America,Canada,1.2898106868231,06-2021
Asia,India,0.518999389714528,06-2021
Asia,South Korea,1.3148293085775,06-2021
Europe,Estonia,1.29322822389953,06-2021
South America,Colombia,2.38784301197651,06-2021
Europe,Portugal,0.80445241158237,06-2021
Europe,United Kingdom,0.551094870716613,06-2021
Europe,Netherlands,1.14643567421872,06-2021
Europe,Romania,1.18235848341356,06-2021
Asia,Bangladesh,0.752039559629503,06-2021
Asia,Pakistan,1.29570881890621,06-2021
Europe,Belgium,1.23909808409346,06-2021
Europe,Austria,0.993145196227447,06-2021
Asia,Malaysia,0.762844624853925,06-2021
Europe,Latvia,1.04061388988771,06-2021
Europe,France,1.22900538165753,06-2021
Africa,Cameroon,0.945892528901399,06-2021
Africa,South Africa,1.00401509166426,06-2021
Europe,Russia,0.550171726203283,06-2021
Africa,Eswatini,1.2203731905579,06-2021
Africa,Ghana,0.808040249054054,06-2021
Europe,Lithuania,1.31924560241427,06-2021
North America,Panama,1.79162705939359,06-2021
Europe,Italy,1.33178044664732,06-2021
Europe,Switzerland,1.22671801695736,06-2021
South America,Ecuador,1.44292450548606,06-2021
Asia,Mongolia,1.26468721395556,06-2021
Asia,China,0.80950255203358,06-2021
Asia,Indonesia,0.547527633148188,06-2021
Europe,Denmark,1.17234214536168,06-2021
South America,Chile,2.61717155640653,06-2021
Africa,Namibia,0.790373767970574,06-2021
Europe,Luxembourg,1.73175125411932,06-2021
Oceania,Australia,0.615785397427462,06-2021
Europe,Bulgaria,1.05371110438935,06-2021
Oceania,Guam,1.35467061231834,06-2021
Europe,Ireland,1.02909792460121,06-2021
South America,Peru,1.63594058511629,06-2021
Europe,Poland,1.26676564375969,06-2021
Europe,Germany,1.09735550699881,06-2021
Asia,Japan,1.26188455849735,06-2021
Africa,Gabon,1.34294121608921,06-2021
Asia,Iraq,1.1296239784682,06-2021
Africa,Uganda,0.528229042574664,06-2021
Africa,Senegal,0.817244164278091,06-2021
Europe,Norway,1.20083840893761,06-2021
Europe,Czech Republic,1.08448793380759,06-2021
Asia,Thailand,1.05295957115399,06-2021
North America,Martinique,1.33214127413101,06-2021
Africa,Tunisia,0.513276703809425,06-2021
Asia,Hong Kong,0.661081581288734,06-2021
Europe,Slovakia,1.23350922504776,06-2021
North America,Puerto Rico,1.42046522184268,06-2021
North America,Dominican Republic,1.71531170906202,06-2021
Africa,Rwanda,0.772212510187957,06-2021
North America,Cuba,1.27801417410871,06-2021
Africa,Seychelles,0.549353476796179,06-2021
Europe,Turkey,0.716802617699251,06-2021
Asia,Saudi Arabia,0.987901231713558,06-2021
Africa,Mozambique,0.546993838581373,06-2021
Oceania,Fiji,0.509116093577171,06-2021
Africa,Ethiopia,1.34657516747029,06-2021
Africa,Democratic Republic of the Congo,0.56512237719078,06-2021
South America,Bolivia,2.99775801934361,06-2021
Asia,Oman,0.678091108265473,06-2021
Africa,Malawi,0.612064912641297,06-2021
Asia,Kyrgyzstan,0.82060941261365,06-2021
Africa,Reunion,3.32140546460508,06-2021
Europe,Bosnia and Herzegovina,1.12279556697726,06-2021
Asia,Singapore,0.55699327682618,06-2021
Africa,Lesotho,0.60373782165848,06-2021
Asia,Kuwait,0.685795122066395,06-2021
Asia,Philippines,2.11915867356074,06-2021
North America,Nicaragua,1.1651415981567,06-2021
South America,Argentina,2.12669435664804,06-2021
Asia,Taiwan,1.32055002836361,06-2021
South America,Venezuela,2.26265920155092,06-2021
Africa,Sierra Leone,0.547909960714273,06-2021
North America,U.S. Virgin Islands,1.25164789900256,06-2021
Asia,Timor-Leste,0.723046230240617,06-2021
Europe,Croatia,0.972081730110247,06-2021
North America,Guatemala,0.649825517612243,06-2021
Europe,Slovenia,1.2043199672035,06-2021
Africa,Cabo Verde,1.81153356485301,06-2021
Africa,Kenya,0.727088989492234,06-2021
Asia,Bahrain,0.580883840944199,06-2021
Africa,Botswana,1.3356893616785,06-2021
Africa,Angola,1.70798542038961,06-2021
Africa,Benin,1.00666831510174,06-2021
Africa,Nigeria,0.595763447251877,06-2021
Oceania,Northern Mariana Islands,0.492830748134129,06-2021
Africa,Togo,0.655275212603978,06-2021
Europe,Sweden,1.08534350135981,06-2021
Asia,Jordan,0.680920079643498,06-2021
Asia,Israel,0.56610256364582,06-2021
North America,Jamaica,2.3749901224194,06-2021
North America,Costa Rica,2.03964256932975,06-2021
South America,French Guiana,3.19267913790196,06-2021
North America,Guadeloupe,1.31160210843319,06-2021
Europe,Crimea,0.501792024744705,06-2021
Europe,Ukraine,1.02512696602335,06-2021
Europe,Iceland,1.08251094182602,06-2021
North America,Sint Maarten,1.35592447578734,06-2021
Africa,Morocco,1.21461137364671,06-2021
Europe,Finland,0.716101204279548,06-2021
Asia,Cambodia,1.11729114412937,06-2021
South America,Paraguay,3.3132336727549,06-2021
Africa,Mauritius,1.08962961432152,06-2021
Africa,Zambia,0.520370835886206,06-2021
Asia,Vietnam,0.508148148148148,06-2021
Asia,Georgia,1.16060151292712,06-2021
Asia,Uzbekistan,0.682354881847834,06-2021
Asia,Maldives,0.515785111591886,06-2021
Europe,Serbia,0.89185423233811,06-2021
Africa,Gambia,0.495292882435416,06-2021
South America,Curacao,2.06865659278021,06-2021
Europe,Greece,1.31930475879321,06-2021
Europe,Albania,0.495766387003213,06-2021
Africa,South Sudan,0.508791466305807,06-2021
Asia,Sri Lanka,1.05922234089959,06-2021
Europe,Moldova,0.642840386908584,06-2021
Africa,Burkina Faso,0.639007087054355,06-2021
Asia,Lebanon,0.728935902054933,06-2021
Asia,United Arab Emirates,0.497664897091673,06-2021
South America,Aruba,2.51189255415335,06-2021
Europe,North Macedonia,1.22583304117307,06-2021
South America,Bonaire,1.43720692070459,06-2021
South America,Uruguay,3.36855788659124,06-2021
North America,Barbados,1.57123991403928,06-2021
North America,Turks and Caicos Islands,2.40269053691012,06-2021
North America,British Virgin Islands,2.3749901224194,06-2021
Africa,Republic of the Congo,1.67813153765427,06-2021
North America,Belize,1.0347705123456,06-2021
Europe,Malta,1.35514647934573,06-2021
North America,Saint Lucia,1.34657516747029,06-2021
Oceania,New Zealand,0.971288238942527,06-2021
North America,Honduras,0.894003910786246,06-2021
Africa,Mauritania,1.16377923825296,06-2021
Europe,Monaco,0.502256896319361,06-2021
Africa,Libya,1.11155182990515,06-2021
Asia,Qatar,0.899639491519502,06-2021
Africa,Guinea,1.18635071496637,06-2021
South America,Trinidad and Tobago,3.28222405562623,06-2021
Oceania,Papua New Guinea,0.507445612304581,06-2021
Oceania,French Polynesia,0.497664897091673,06-2021
Europe,Andorra,1.34657516747029,06-2021
North America,Saint Kitts and Nevis,1.24126773713599,06-2021
Africa,Niger,1.44789650594614,06-2021
North America,Cayman Islands,1.27642485611379,06-2021
North America,The Bahamas,1.34657516747029,06-2021
North America,Haiti,3.28276956527188,06-2021
Asia,Kazakhstan,0.497664897091673,06-2021
North America,Grenada,1.34657516747029,06-2021
Africa,Egypt,0.337317434242395,06-2021
Europe,Kosovo,1.34657516747029,06-2021
Asia,Myanmar,0.393204208818797,06-2021
Europe,Liechtenstein,0.902552964612904,06-2021
Asia,Laos,1.27801417410871,06-2021
Asia,Iran,1.11994878205043,06-2021
Africa,Sudan,0.940726209254097,06-2021
Europe,Gibraltar,0.496508547008547,06-2021
Africa,Zimbabwe,0.717394549957756,06-2021
Europe,Canary Islands,1.47488844102863,06-2021
Africa,Algeria,0.799163876109799,06-2021
Europe,Montenegro,1.27810367530753,06-2021
Asia,Armenia,0.696342107829894,06-2021
Africa,Liberia,0.514092757936806,06-2021
