Pango lineage,antigenic_score,frequency,zscore,significant,date
AY.120.2,1.661921071450643,0.0007159225757521,,no,06-2021
B.1.1.222,1.6524982076044157,0.0001863360128669,,no,06-2021
AY.104,1.6438181819151514,6.5381057146313e-06,,no,06-2021
AY.92,1.6434197313082086,0.0003367124443035,,no,06-2021
AY.15,1.6421623501417215,0.0005622770914582,,no,06-2021
AY.120.2.1,1.631081411600899,0.0001830669600096,,no,06-2021
AY.101,1.6299395463340662,0.0003792101314486,,no,06-2021
A.2.5.3,1.6299112555255415,3.595958143047215e-05,,no,06-2021
B.1.1.271,1.62837499965,1.96143171438939e-05,,no,06-2021
AY.124,1.6281411618907822,0.0023864085858404,-0.7769609720963403,no,06-2021
AE.8,1.6253333334,3.26905285731565e-06,,no,06-2021
AY.39.1,1.5933067979581534,0.0008172632143289,,no,06-2021
AY.16,1.5917608032626875,0.0006472724657484,,no,06-2021
AY.122,1.5904409411009024,0.0292907136015482,-0.804459889045559,no,06-2021
B.1.1.519,1.5876427186178927,0.0022294940486892,-0.806500940425459,no,06-2021
AY.108,1.587513078894352,7.19191628609443e-05,,no,06-2021
B.1.243,1.5755069445249998,1.30762114292626e-05,,no,06-2021
B.10,1.5688595241,3.26905285731565e-06,,no,06-2021
AY.122.1,1.565253316036605,0.0016704860100882,-0.8228319939107144,no,06-2021
AY.5.5,1.5643130426581076,0.0001863360128669,,no,06-2021
B.1.429,1.5641793093086909,0.0004282459243083,,no,06-2021
AY.74,1.5639809702873622,0.005469125430289,-0.8237600555866423,no,06-2021
AY.46.2,1.5602935675020977,8.49953742902069e-05,,no,06-2021
AY.98.1,1.555912571014975,0.0003890172900205,,no,06-2021
AY.39.1.1,1.5489696970969695,3.26905285731565e-06,,no,06-2021
B.1.1.524,1.5421095241666665,9.80715857194695e-06,,no,06-2021
B.1.637,1.5393586996509192,0.0036678773059081,-0.8417197852950288,no,06-2021
B.1.160,1.5382428902289185,0.0001046096914341,,no,06-2021
P.2,1.5374169644375,2.61524228585252e-05,,no,06-2021
B.1.177.58,1.5365833334,6.5381057146313e-06,,no,06-2021
B.1.177.60,1.5324708656763888,2.61524228585252e-05,,no,06-2021
AY.30,1.5183097243078902,0.0010591731257702,-0.8570731177874339,no,06-2021
AY.45,1.5089628435881066,0.0035175008744716,-0.8638908257812443,no,06-2021
AY.91,1.501465942781077,0.0008564918486167,,no,06-2021
AY.109,1.4999840067030306,1.96143171438939e-05,,no,06-2021
B.1.1.413,1.4936865080785715,6.5381057146313e-06,,no,06-2021
B.1.582,1.4665833334,3.26905285731565e-06,,no,06-2021
AY.112.2,1.4661919170969695,9.80715857194695e-06,,no,06-2021
AY.21,1.4660737965882022,0.0003072909685876,,no,06-2021
AY.99,1.4644118637106325,0.0003792101314486,,no,06-2021
AY.53,1.455725274301613,0.0027133138715719,-0.9027228396452204,no,06-2021
AY.5.1,1.4409717375819109,0.0003236362328742,,no,06-2021
AY.46.5,1.433461884471969,0.0001046096914341,,no,06-2021
B.28,1.4325,3.26905285731565e-06,,no,06-2021
B.1.177.86,1.4053333334,3.26905285731565e-06,,no,06-2021
AY.3.1,1.4052449334706407,0.0006865011000362,,no,06-2021
AY.7.1,1.401853330841954,0.0009284110114776,,no,06-2021
B.1.1.529,1.400565147580357,0.0002713313871571,,no,06-2021
B.1.214.3,1.3986666667333332,3.26905285731565e-06,,no,06-2021
AY.16.1,1.3922721661340072,2.942147571584085e-05,,no,06-2021
B.1.311,1.3786203700388888,6.5381057146313e-06,,no,06-2021
AY.102,1.3772509470969694,5.23048457170504e-05,,no,06-2021
B.1.36.17,1.3744958878636362,6.5381057146313e-06,,no,06-2021
AY.43,1.3716378786623904,0.0020627723529661,-0.9640570244513686,no,06-2021
B.1.1.525,1.3544761906,6.5381057146313e-06,,no,06-2021
AY.5.2,1.3543267906679073,0.0002876766514437,,no,06-2021
AY.17,1.3241792704303026,0.0003661339200193,,no,06-2021
AY.94,1.3094557870242,0.0009774468043373,,no,06-2021
A,1.3087085136939391,7.19191628609443e-05,,no,06-2021
AY.99.2,1.2995815949523686,0.0003857482371632,,no,06-2021
A.27,1.285,3.26905285731565e-06,,no,06-2021
B.1.630,1.2826689022272737,0.0001994122242962,,no,06-2021
B.1.1.161,1.28,3.26905285731565e-06,,no,06-2021
B.1.9.5,1.2773595241666666,3.26905285731565e-06,,no,06-2021
B.1.497,1.2735555556222222,9.80715857194695e-06,,no,06-2021
AY.124.1,1.2670946970969696,1.30762114292626e-05,,no,06-2021
B.1.1.528,1.260564322632307,0.0002124884357255,,no,06-2021
AY.46.3,1.2539696970969696,1.30762114292626e-05,,no,06-2021
U.3,1.2253333334,3.26905285731565e-06,,no,06-2021
AY.43.2,1.2089696970969697,6.5381057146313e-06,,no,06-2021
B.1.177.41,1.2047777779,3.26905285731565e-06,,no,06-2021
B.1.427,1.1848038193602273,0.0002876766514437,,no,06-2021
B.1.1.448,1.1753333334,3.26905285731565e-06,,no,06-2021
A.2.5,1.1701973065251026,0.0012683925086384,-1.1109897863118343,no,06-2021
B.1.466.2,1.1694755585483407,0.0013631950415006,-1.1115162364825604,no,06-2021
A.2,1.1658292633794871,2.942147571584085e-05,,no,06-2021
B.1.177.73,1.1536666634,3.26905285731565e-06,,no,06-2021
B.1.428,1.1203333334,3.26905285731565e-06,,no,06-2021
B.1.596,1.105541666275,3.26905285731565e-06,,no,06-2021
B.1.177.83,1.0695000000666666,9.80715857194695e-06,,no,06-2021
B.1.1.354,1.057317761059091,1.96143171438939e-05,,no,06-2021
B.1.221,1.0265773777,1.30762114292626e-05,,no,06-2021
AU.2,1.0210577925568185,0.0001438383257218,,no,06-2021
AU.1,1.0191928575,3.26905285731565e-06,,no,06-2021
B.1.2,1.01390887736583,0.0002844075985864,,no,06-2021
B.1.1.33,1.0122083333999998,3.26905285731565e-06,,no,06-2021
A.2.5.1,1.007121526733333,3.92286342877878e-05,,no,06-2021
B.1.1.306,1.0041527778444446,1.96143171438939e-05,,no,06-2021
B.1.533,0.9445000000666668,9.80715857194695e-06,,no,06-2021
B.1.1.46,0.9364312136698412,2.942147571584085e-05,,no,06-2021
B.1.466,0.9218205103903844,2.61524228585252e-05,,no,06-2021
B.1.177.82,0.9128333333999998,6.5381057146313e-06,,no,06-2021
B.1.177.81,0.8980705128903846,2.61524228585252e-05,,no,06-2021
A.2.5.2,0.8411972222866665,0.0001961431714389,,no,06-2021
A.5,0.836897435923077,6.5381057146313e-06,,no,06-2021
B.1.441,0.8310000000666666,3.26905285731565e-06,,no,06-2021
B.1.36.29,0.8244407145266667,3.26905285731565e-05,,no,06-2021
B.1.1.141,0.8140833334000002,1.30762114292626e-05,,no,06-2021
B.1.617.3,0.8118863637636362,6.5381057146313e-06,,no,06-2021
B.1.564.1,0.8053333334,3.26905285731565e-06,,no,06-2021
B.1.470,0.7736666667333333,3.26905285731565e-06,,no,06-2021
C.40,0.7660530270363636,3.595958143047215e-05,,no,06-2021
B.1.1.429,0.7285000000666666,6.5381057146313e-06,,no,06-2021
B.1.36,0.7274548228972528,8.49953742902069e-05,,no,06-2021
B.1.1.216,0.7253333333999998,3.26905285731565e-06,,no,06-2021
B.1.1.153,0.6803333333999999,3.26905285731565e-06,,no,06-2021
B.1.177.14,0.6803333333999999,3.26905285731565e-06,,no,06-2021
B.1.177.29,0.6803333333999999,3.26905285731565e-06,,no,06-2021
B.1.1.70,0.6624166667333333,9.80715857194695e-06,,no,06-2021
AU.3,0.6187731294428572,2.288337000120955e-05,,no,06-2021
B.1.1.324,0.6156363637636363,3.26905285731565e-06,,no,06-2021
B.1.177.44,0.5728333334,6.5381057146313e-06,,no,06-2021
B.1.1.368,0.5566880342410256,9.80715857194695e-06,,no,06-2021
B.1.411,0.5403333334,3.26905285731565e-06,,no,06-2021
B.1.36.16,0.5309999953999999,1.634526428657825e-05,,no,06-2021
B.1.409,0.5303333334,3.26905285731565e-06,,no,06-2021
B.1.1.348,0.5253630952392857,2.288337000120955e-05,,no,06-2021
A.25,0.525,3.26905285731565e-06,,no,06-2021
C.36,0.5206666668,6.5381057146313e-06,,no,06-2021
B.1.1.434,0.5206666668,3.26905285731565e-06,,no,06-2021
B.1.1.207,0.5203333334,3.26905285731565e-06,,no,06-2021
B.1.234,0.5126481482333333,9.80715857194695e-06,,no,06-2021
B.1.1.269,0.4403333333999999,3.26905285731565e-06,,no,06-2021
B.1.561,0.4403333333999999,9.80715857194695e-06,,no,06-2021
B.1.1.349,0.4403333333999999,6.5381057146313e-06,,no,06-2021
A.1,0.4184487179615385,1.30762114292626e-05,,no,06-2021
B.1.1.170,0.4170000000666666,9.80715857194695e-06,,no,06-2021
B.1.499,0.3765833333999999,6.5381057146313e-06,,no,06-2021
B.1.238,0.3630000000666666,1.634526428657825e-05,,no,06-2021
B.1.595,0.3254166667499999,1.30762114292626e-05,,no,06-2021
B.1.1.273,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.301,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.210,0.2603333334,6.5381057146313e-06,,no,06-2021
B.1.425,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.111,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.332,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.1.209,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.349,0.2603333334,3.26905285731565e-06,,no,06-2021
A.18,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.223,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.9.4,0.2603333334,6.5381057146313e-06,,no,06-2021
B.1.188,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.1.159,0.2603333334,6.5381057146313e-06,,no,06-2021
B.1.560,0.2603333334,1.634526428657825e-05,,no,06-2021
D.5,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.551,0.2603333334,9.80715857194695e-06,,no,06-2021
B.1.1.232,0.2603333334,6.5381057146313e-06,,no,06-2021
B.1.36.8,0.2603333334,6.5381057146313e-06,,no,06-2021
B.1.12,0.2603333334,3.26905285731565e-06,,no,06-2021
B.1.146,0.2603333334,1.30762114292626e-05,,no,06-2021
B,0.2346748599452637,0.0005786223557448,,no,06-2021
B.11,0.0,3.26905285731565e-06,,no,06-2021
JN.1.1,26.178589794261654,1.6590213433095816e-06,,no,07-2021
JN.1.14,25.74150646051165,1.6590213433095816e-06,,no,07-2021
JN.1,25.34451928102447,2.1567277463024563e-05,,no,07-2021
JG.3,22.71313437385888,1.6590213433095816e-06,,no,07-2021
HK.3,22.43313437385888,1.6590213433095816e-06,,no,07-2021
JD.1.1,22.19188437385888,1.6590213433095816e-06,,no,07-2021
XBB.1.13.1,21.949077231292208,3.318042686619163e-06,,no,07-2021
EU.1.1,21.90549548502554,1.6590213433095816e-06,,no,07-2021
EG.5.1.3,21.88813437385888,1.1613149403167073e-05,,no,07-2021
EG.5.1.1,21.888134373858875,3.318042686619163e-06,,no,07-2021
EG.5.1,21.888134373858875,3.318042686619163e-06,,no,07-2021
GK.1.1,21.81938437385888,1.6590213433095816e-06,,no,07-2021
EU.1.1.1,21.400078818358875,1.6590213433095816e-06,,no,07-2021
XBB.2.3.13,20.89466215169221,1.6590213433095816e-06,,no,07-2021
XBB.1.5.18,20.82259865962078,1.6590213433095816e-06,,no,07-2021
XBB.1.16.11,20.52021770719221,9.95412805985749e-06,,no,07-2021
FL.13,20.37021770719221,1.6590213433095816e-06,,no,07-2021
XBB.1.16,20.33021770385888,1.6590213433095816e-06,,no,07-2021
XBB.1.16.6,20.168551040525543,1.6590213433095816e-06,,no,07-2021
XBB.2.3,20.121398898952208,8.295106716547909e-06,,no,07-2021
XBB.1.16.19,19.856884373858875,1.6590213433095816e-06,,no,07-2021
HR.1,19.856884373858875,1.6590213433095816e-06,,no,07-2021
GK.2.1,19.598781809781958,1.6590213433095816e-06,,no,07-2021
XBB.1.5,18.809973580238875,8.295106716547909e-06,,no,07-2021
FL.23.1,18.100995491692206,1.6590213433095816e-06,,no,07-2021
GS.4.1,17.599255810573016,1.6590213433095816e-06,,no,07-2021
CK.1,17.44595381785888,1.6590213433095816e-06,,no,07-2021
BQ.1.1,17.34920381785888,8.295106716547909e-06,,no,07-2021
BQ.1.1.15,17.23174548449499,2.4885320149643724e-05,,no,07-2021
BQ.1.10.1,17.13595381785888,1.6590213433095816e-06,,no,07-2021
BQ.1.1.18,17.13595381785888,1.6590213433095816e-06,,no,07-2021
BQ.1.1.5,17.13595381785888,1.6590213433095816e-06,,no,07-2021
BQ.1.1.4,17.13595381785888,1.6590213433095816e-06,,no,07-2021
BQ.1,17.13595381785888,1.6590213433095816e-06,,no,07-2021
XBB.1.5.77,17.080356596525544,1.6590213433095816e-06,,no,07-2021
BN.1,16.88352326319221,1.6590213433095816e-06,,no,07-2021
BA.2.12.1,16.363637755258875,1.6590213433095816e-06,,no,07-2021
BA.2.56,16.274594293758874,1.6590213433095816e-06,,no,07-2021
BA.2.10.1,16.18445540442554,1.6590213433095816e-06,,no,07-2021
BE.1.1,15.992094293758878,1.6590213433095816e-06,,no,07-2021
BA.5.1.23,15.950635960425544,9.95412805985749e-06,,no,07-2021
BA.5.2,15.854409108592211,4.977064029928745e-06,,no,07-2021
BA.5.1.22,15.679594293758878,1.6590213433095816e-06,,no,07-2021
BA.5.1.30,15.679594293758878,1.6590213433095816e-06,,no,07-2021
BE.1,15.679594293758878,1.6590213433095816e-06,,no,07-2021
BA.5.2.3,15.679594293758878,1.6590213433095816e-06,,no,07-2021
BA.1.1.1,15.571029617708936,0.0002123547319436,,no,07-2021
BA.1.1,15.52053922945836,7.465596044893117e-05,,no,07-2021
BA.1.1.10,15.509289679703569,1.6590213433095816e-06,,no,07-2021
BA.5.1,15.277484093425924,1.3272170746476653e-05,,no,07-2021
BA.1.8,15.250930949178573,3.318042686619163e-06,,no,07-2021
BA.1.1.15,15.105916266728572,1.6590213433095816e-06,,no,07-2021
BA.2.9,15.05474580891039,1.82492347764054e-05,,no,07-2021
BA.1.15.1,14.947745949289526,8.295106716547909e-06,,no,07-2021
BA.1.18,14.85561583939817,2.1567277463024563e-05,,no,07-2021
BA.2,14.713824225588375,8.792813119540783e-05,,no,07-2021
BF.1,14.58001301652706,3.318042686619163e-06,,no,07-2021
BA.1.17,14.569639229883297,0.0001542889849277,,no,07-2021
BA.2.3,14.412928998937664,4.977064029928745e-06,,no,07-2021
BA.5.2.9,14.402094293758877,1.6590213433095816e-06,,no,07-2021
BA.1.5,13.932555156061904,1.6590213433095816e-06,,no,07-2021
BA.5.2.1,13.913234769658878,1.6590213433095816e-06,,no,07-2021
BA.1.1.7,13.118224202786903,3.318042686619163e-06,,no,07-2021
BA.5.3.3,12.773483182758875,1.6590213433095816e-06,,no,07-2021
BA.1.1.18,12.571623013036904,1.6590213433095816e-06,,no,07-2021
BA.1,12.348893140299351,1.990825611971498e-05,,no,07-2021
BA.1.17.2,11.846321981711428,8.295106716547909e-06,,no,07-2021
BA.1.15,11.082336107861904,1.6590213433095816e-06,,no,07-2021
B.1.36.16,10.6526249984,3.318042686619163e-06,,no,07-2021
B.1.1.529,8.122176333927946,2.6544341492953305e-05,,no,07-2021
P.1.12.1,7.238613492533335,9.95412805985749e-06,,no,07-2021
P.1.12,6.553460014551151,0.0003351223113485,,no,07-2021
P.1.9,6.529827203972316,0.0001858103904506,,no,07-2021
P.1.4,6.308278090924238,0.0004695030401566,,no,07-2021
P.1.5,6.2665301592,1.6590213433095816e-06,,no,07-2021
C.1.2,5.998664906901837,0.0002123547319436,,no,07-2021
P.1.8,5.891257754867396,0.0002173317959735,,no,07-2021
P.1.10,5.84169083910996,0.0006569724519505,,no,07-2021
P.1.7.1,5.8132343849847405,0.0002936467777657,,no,07-2021
P.1.6,5.803490439125634,0.0001675611556742,,no,07-2021
P.1.14,5.723692154406236,0.0024188531185453,2.8247641644861408,yes,07-2021
P.1.7,5.700205512130706,0.0022330427280946,2.8043346111282164,yes,07-2021
P.1.16,5.69372557223497,8.12920458221695e-05,,no,07-2021
B.1.351.2,5.60350636678769,0.0010584556170315,2.720222104696886,yes,07-2021
B.1.351.3,5.5982384201180935,5.6406725672525774e-05,,no,07-2021
P.1.1,5.532244332644924,0.0003666437168714,,no,07-2021
P.1.15,5.507861634979156,0.0018979204167461,2.637026766301382,yes,07-2021
P.1.10.2,5.5076706351,1.6590213433095816e-06,,no,07-2021
P.1.13,5.504683150353846,2.1567277463024563e-05,,no,07-2021
P.1.17.1,5.455032033387234,0.0016872247061458,2.59107361761633,yes,07-2021
P.1.10.1,5.445726190655556,4.977064029928745e-06,,no,07-2021
P.1,5.4448142139413545,0.0198634625434456,2.582185778940951,yes,07-2021
P.1.2,5.4430178707834616,0.000252171244183,,no,07-2021
B.1.351.5,5.406927713494624,0.0016341360231599,2.5492306943723944,yes,07-2021
C.36.3.1,5.383374651695809,3.815749089612038e-05,,no,07-2021
P.1.17,5.327584145374251,0.0020654815724204,2.4802147133093158,yes,07-2021
P.1.11,5.248278741705979,8.792813119540783e-05,,no,07-2021
B.1.351,5.048321825390668,0.0023458561794397,2.2373019801892413,yes,07-2021
C.36.3,4.981474370584886,0.0002206498386601,,no,07-2021
B.1.631,4.901128192810755,0.0001692201770175,,no,07-2021
C.14,4.693335714700001,3.318042686619163e-06,,no,07-2021
B.1.621.2,4.558365881179967,7.797400313555034e-05,,no,07-2021
BB.1,4.5201968207047365,0.0001891284331372,,no,07-2021
B.1.620,4.503427944064718,0.0002223088600034,,no,07-2021
C.37.1,4.491214744818405,0.0002405580947798,,no,07-2021
BB.2,4.4791447636796855,0.0005010244456794,,no,07-2021
B.1.621,4.471712377882956,0.0080147321095285,1.7357456769787385,yes,07-2021
P.3,4.400507988649113,0.000278715585676,,no,07-2021
B.1.627,4.326841269907935,3.4839448209501214e-05,,no,07-2021
B.1.621.1,4.284783587332993,0.0010551375743448,1.5731480755050025,yes,07-2021
B.1.525,4.284642615892938,0.0002007415825404,,no,07-2021
AY.4.2.2,4.127441918763636,9.95412805985749e-06,,no,07-2021
B.1.640.1,4.12741666715,1.6590213433095816e-06,,no,07-2021
B.1.623,4.0750132276,4.977064029928745e-06,,no,07-2021
Q.7,4.052051927538095,2.3226298806334145e-05,,no,07-2021
B.1.634,4.027136232523186,3.815749089612038e-05,,no,07-2021
C.38,3.9994761906,3.318042686619163e-06,,no,07-2021
Q.3,3.841056831791713,0.0006055427903079,,no,07-2021
Q.5,3.8318333334000014,2.4885320149643724e-05,,no,07-2021
XB,3.744763140605588,0.0009406651016565,,no,07-2021
B.1.1.7,3.736791347634447,0.0480850746144849,1.0964840820181971,yes,07-2021
B.1.160.30,3.6831309524952376,1.6590213433095816e-06,,no,07-2021
AY.24.1,3.5753585856303034,8.295106716547909e-06,,no,07-2021
AY.4.2,3.555134573078775,0.001929441822269,0.93847227577205,no,07-2021
Q.6,3.541144743612308,0.0001244266007482,,no,07-2021
Q.8,3.5139824572099987,0.000139357792838,,no,07-2021
AY.68,3.5046752257949043,0.0023757185636193,0.8945808622763068,no,07-2021
AY.27,3.5038188327821747,0.0016274999377866,0.8938359398415175,no,07-2021
B.1.324,3.5011387450636366,1.6590213433095816e-06,,no,07-2021
AY.23.2,3.4938308077636364,1.6590213433095816e-06,,no,07-2021
Q.2,3.4820000000666664,4.977064029928745e-06,,no,07-2021
AY.49,3.4758941630202536,0.0001310626861214,,no,07-2021
B.1.619,3.4565029422707787,4.645259761266829e-05,,no,07-2021
AV.1,3.451585714766667,1.6590213433095816e-06,,no,07-2021
Q.1,3.450476310425011,7.465596044893117e-05,,no,07-2021
B.1.619.1,3.4489803842663025,0.0009821406352392,,no,07-2021
AY.29.1,3.440627371340814,0.0009406651016565,,no,07-2021
A.27,3.4001964286,9.95412805985749e-06,,no,07-2021
B.1.575.2,3.3585317461000006,3.318042686619163e-06,,no,07-2021
AY.34.1,3.3246280399047827,0.001018639104792,0.7379691360050411,no,07-2021
AY.22,3.321478486358089,0.0001808333264207,,no,07-2021
AY.34.1.1,3.302499038014718,3.4839448209501214e-05,,no,07-2021
B.1.639,3.291559523933333,3.318042686619163e-06,,no,07-2021
B.1.617.1,3.2879320830800003,3.318042686619164e-05,,no,07-2021
B.1.415.1,3.265688197779937,4.479357626935871e-05,,no,07-2021
B.1.625,3.2490283447289343,6.30428110457641e-05,,no,07-2021
Q.4,3.2406363637030307,1.82492347764054e-05,,no,07-2021
A.29,3.238944443222222,4.977064029928745e-06,,no,07-2021
B.1.632,3.234185185306492,0.0001094954086584,,no,07-2021
AY.4.2.1,3.214716224596969,2.6544341492953305e-05,,no,07-2021
B.1.1.523,3.1588354219929844,6.30428110457641e-05,,no,07-2021
B.1.517,3.1565833334000004,3.318042686619163e-06,,no,07-2021
B.1.626,3.149633772052633,9.456421656864617e-05,,no,07-2021
B.1.1.189,3.130271824411224,1.1613149403167073e-05,,no,07-2021
AY.2,3.1124332726584907,0.0026345258931756,0.5533942500390253,no,07-2021
AY.64,3.111164045202497,0.0005856345341882,,no,07-2021
AY.119.2,3.073026831654466,0.0008743042479241,,no,07-2021
B.1.1.1,3.0680115820896408,5.47477043292162e-05,,no,07-2021
B.1.1.420,3.03266507975,3.318042686619163e-06,,no,07-2021
AY.33,3.030693834990143,0.0022363607707813,0.4822942527000234,no,07-2021
AY.42.1,3.002560231714254,4.479357626935871e-05,,no,07-2021
AY.28,2.9706742420999426,8.461008850878867e-05,,no,07-2021
AY.47,2.9028629336447547,0.0113211616467445,0.3711021891776823,no,07-2021
AT.1,2.9027796829733337,2.4885320149643724e-05,,no,07-2021
B.1.526,2.879290817108845,0.0008991895680737,,no,07-2021
AY.34,2.868282410528812,0.0028186772622829,0.3410227664209375,no,07-2021
AY.34.2,2.8567234242173507,0.0006652675586671,,no,07-2021
AY.26.1,2.84896969709697,3.318042686619163e-06,,no,07-2021
AY.104,2.833182659615025,4.977064029928745e-05,,no,07-2021
AY.126,2.807164927729214,0.002111934170033,0.2878605109861827,no,07-2021
C.37,2.7784158823272205,0.0030774845918392,0.2628535240299692,no,07-2021
B.1.1.28,2.7668235878275245,5.972476835914494e-05,,no,07-2021
AY.1,2.749045322517981,0.0013073088185279,0.2373059207695351,no,07-2021
B.1.1.294,2.7253333334,1.6590213433095816e-06,,no,07-2021
B.1.243.2,2.7132681651774546,4.147553358273954e-05,,no,07-2021
AY.39.2,2.699756733985858,4.977064029928745e-06,,no,07-2021
B.1.617,2.6974837302266668,1.6590213433095818e-05,,no,07-2021
B.1.1.318,2.69118007592915,0.0004462767413502,,no,07-2021
AY.31,2.6899005845776323,6.30428110457641e-05,,no,07-2021
AY.26,2.6879036898157325,0.0155533250935273,0.1841226588529256,no,07-2021
B.1.629,2.6527777773999994,3.318042686619163e-06,,no,07-2021
AY.4.4,2.650041291620441,0.0001907874544806,,no,07-2021
N.10,2.6419761906000003,3.318042686619163e-06,,no,07-2021
AY.38,2.615855242663528,0.001672293514056,0.1214522448284767,no,07-2021
AY.20,2.5719911385673857,0.0092374308395477,0.0832976186960156,no,07-2021
AY.48,2.566942157252796,0.0015130274650983,0.0789058273126624,no,07-2021
B.1.1.306,2.556360577279808,6.636085373238326e-06,,no,07-2021
AY.37,2.517714383264825,0.0014997552943518,0.0360856819900196,no,07-2021
B.1.258,2.472210317573333,8.295106716547909e-06,,no,07-2021
AZ.5,2.43665399397834,0.0001028593232851,,no,07-2021
AY.41,2.4325163137742165,0.0005010244456794,,no,07-2021
AY.4.13,2.3814002524303026,3.318042686619163e-06,,no,07-2021
B.1.1.222,2.3695327382142857,6.636085373238326e-06,,no,07-2021
AY.102.1,2.358367133020047,1.6590213433095816e-06,,no,07-2021
C.39,2.354029572275,9.95412805985749e-06,,no,07-2021
B.1.438.1,2.3367453702888885,9.95412805985749e-06,,no,07-2021
AY.75.3,2.3315487197176585,0.0001924464758239,,no,07-2021
AY.65,2.3305851356792573,0.0004346635919471,,no,07-2021
AY.4.3,2.330559137856236,0.0003566895888115,,no,07-2021
AY.35,2.3235197325991463,0.0011214984280772,-0.1328320343466174,no,07-2021
AY.29,2.320705806897108,0.0238932253863445,-0.1352796913850576,no,07-2021
AY.59,2.3117767350013723,0.0005375229152323,,no,07-2021
AY.67,2.30840826611862,0.0016125687456969,-0.1459765488821013,no,07-2021
AY.57,2.2975063955891595,0.0002405580947798,,no,07-2021
AY.63,2.295354482214867,0.0015627981053976,-0.1573312147239013,no,07-2021
AY.66,2.2801266325342477,0.0003566895888115,,no,07-2021
C.17,2.268527775066667,9.95412805985749e-06,,no,07-2021
AY.81,2.2651843729008845,0.0002505122228397,,no,07-2021
AY.56,2.238697919183408,0.0001012003019418,,no,07-2021
AY.43.7,2.227164137763636,1.6590213433095816e-06,,no,07-2021
B.1.1.269,2.223874206533333,3.318042686619163e-06,,no,07-2021
B.1.1.214,2.2184583334,1.6590213433095816e-06,,no,07-2021
AY.24,2.2084460527229166,0.0014748699742022,-0.2329273930422078,no,07-2021
AY.50,2.207360616036305,0.0010551375743448,-0.2338715461674454,no,07-2021
AY.4.5,2.191545584050553,0.0025316665698904,-0.2476280480981974,no,07-2021
AY.9,2.1764986133717823,0.0066493575439848,-0.260716461791003,no,07-2021
AY.72,2.175979152871021,3.64984695528108e-05,,no,07-2021
AY.70,2.174738986340988,0.0045689447794745,-0.2622470507059252,no,07-2021
AY.23,2.156342003594284,0.0059392964090483,-0.2782494292596353,no,07-2021
AY.61,2.1444323437346617,0.0013139449039011,-0.2886088935339468,no,07-2021
B.1.561,2.1403869048809523,3.318042686619163e-06,,no,07-2021
AY.58,2.135941365011436,0.0003251681832886,,no,07-2021
AY.119,2.130891976986041,0.0066062229890587,-0.3003868071978775,no,07-2021
B.1.111,2.129904762,3.318042686619163e-06,,no,07-2021
B.1.1.142,2.129105769323077,3.318042686619163e-06,,no,07-2021
AY.11,2.1261513693079253,8.626910985209825e-05,,no,07-2021
AY.75,2.112825924826223,0.0098363375444825,-0.3161013300418085,no,07-2021
B.1.636,2.1036666659,1.6590213433095816e-06,,no,07-2021
AY.9.2,2.100441732374071,0.0178825910595339,-0.3268735603814193,no,07-2021
AY.62,2.084406125012256,0.0010285932328519,-0.340821926962804,no,07-2021
AY.76,2.080170500773737,4.479357626935871e-05,,no,07-2021
AY.92,2.079408740143616,0.0006287690891143,,no,07-2021
AY.69,2.0688780116671603,0.0018713760752532,-0.3543288564084849,no,07-2021
B.1.1.277,2.0678214287,6.636085373238326e-06,,no,07-2021
AY.4.11,2.0606749436895617,2.986238417957247e-05,,no,07-2021
B.1.533,2.058769841355556,4.977064029928745e-06,,no,07-2021
B.1.575,2.052778769875,1.3272170746476653e-05,,no,07-2021
AY.116.1,2.052559167161901,0.0020040977827179,-0.368523593171995,no,07-2021
AY.120,2.047401425715557,0.0071852214378737,-0.3730099881555064,no,07-2021
AY.93,2.0405827939961223,0.0008510779491178,,no,07-2021
AY.4.7,2.039018390552894,0.002486872993621,-0.380301863347705,no,07-2021
AY.32,2.038830090122096,0.0007299693910562,,no,07-2021
AY.113,2.0375248103319814,0.0007531956898625,,no,07-2021
AY.111,2.0358309849160774,0.0007133791776231,,no,07-2021
AY.71,2.0357152960363525,0.0016142277670402,-0.3831750175806649,no,07-2021
AY.4,2.0344747036866315,0.1851716672334989,-0.3842541308615984,no,07-2021
AY.5.6,2.0338308077636365,1.6590213433095816e-06,,no,07-2021
AY.118,2.030948650044257,0.0056340364818793,-0.3873212232192338,no,07-2021
AY.120.1,2.0187142425556157,0.0010269342115086,-0.3979631650370393,no,07-2021
AZ.3,2.010797619166667,1.990825611971498e-05,,no,07-2021
AY.108,2.010635093803113,0.0002024006038837,,no,07-2021
AY.10,2.0083813627760247,0.0003367813326918,,no,07-2021
A.23.1,2.00605,8.295106716547909e-06,,no,07-2021
