Country	num_isolates	seq_frequency	country_score	date
Sweden	2845	0.030728187846974706	21.325962655638747	10-2023
China	2565	0.027703972522843626	21.908077114862078	10-2023
Australia	2452	0.02648348562417644	20.993682172911928	10-2023
Japan	2436	0.02631067331994038	21.12874361358481	10-2023
Denmark	2075	0.02241159570561424	21.508746430176867	10-2023
Russia	1929	0.02083468342946018	20.55112058281759	10-2023
Greece	1889	0.020402652668870022	20.844465222751143	10-2023
Singapore	1865	0.02014343421251593	21.83015234797408	10-2023
Italy	1736	0.018750135009612683	21.057852325430364	10-2023
Netherlands	1581	0.01707601581232584	21.37289374797632	10-2023
Germany	1497	0.016168751215086513	21.209705955790174	10-2023
Brazil	1492	0.016114747370012745	21.030958240929564	10-2023
New Zealand	1245	0.013446957423368544	20.715558823869127	10-2023
Belgium	1072	0.011578424383816129	21.006216546697697	10-2023
Finland	739	0.007981768301903095	21.20850959129579	10-2023
Switzerland	669	0.007225714470870326	21.272400488444934	10-2023
Austria	606	0.006545266022940833	21.213930601809967	10-2023
Israel	567	0.006124036031365433	20.82077585200007	10-2023
Ireland	547	0.005908020651070356	20.988629165133435	10-2023
USA	38996	0.32452315169268664	0.5487192541749103	11-2020
United Kingdom	35160	0.29260011317865586	1.1428055738041278	11-2020
Denmark	9595	0.07984920608501714	0.8172927629757413	11-2020
Canada	6391	0.05318564628341267	0.570448201522013	11-2020
Switzerland	3830	0.03187310675410272	0.7890894001198727	11-2020
Japan	3632	0.030225358676475484	0.5992261726308421	11-2020
France	2223	0.01849971705336041	0.7703148577526433	11-2020
Brazil	1736	0.014446922539196431	0.8627472119114705	11-2020
Slovenia	1453	0.012091807862587796	1.575834112464464	11-2020
Germany	1301	0.010826869944409307	0.7624430915930765	11-2020
India	1186	0.009869844545787423	0.7692557457308837	11-2020
Netherlands	1027	0.00854665290769282	0.8433130355555775	11-2020
Luxembourg	1021	0.008496721147764721	0.7867626263872394	11-2020
South Africa	988	0.00822209646816018	3.460109663703011	11-2020
Spain	950	0.00790586198861556	1.12742290069541	11-2020
Russia	782	0.006507772710628807	0.6272685517574218	11-2020
Kenya	707	0.005883625711527579	0.5665347695851983	11-2020
Italy	683	0.005683898671815186	0.9492432864463832	11-2020
Hong Kong	536	0.004460570553576779	0.4568020452686901	11-2020
USA	265916	0.3103084109641154	2.188370689603617	11-2021
United Kingdom	238710	0.27856060102154057	2.7254631110363468	11-2021
Denmark	50464	0.058888534916639534	2.3545489284776955	11-2021
Germany	47950	0.05595484403243631	2.2713721062989176	11-2021
France	45392	0.05296980772305211	2.281039317641082	11-2021
Canada	23890	0.027878231990300383	2.351972402982216	11-2021
Switzerland	14992	0.01749478668893191	2.2336811559726018	11-2021
Sweden	10858	0.012670650604884117	2.382571364114215	11-2021
Brazil	10483	0.012233047549364542	1.8812404892380827	11-2021
India	9736	0.01136134226276955	2.1610829767474278	11-2021
Spain	9152	0.010679848437640398	2.349044148378315	11-2021
Belgium	8893	0.010377610593961544	2.2638014806192643	11-2021
Italy	8827	0.010300592456190099	2.2407610691361817	11-2021
Netherlands	8310	0.00969728371031378	2.3769688948188774	11-2021
Poland	6844	0.007986547498602588	2.3788339388854145	11-2021
Slovenia	6109	0.007128845509784221	2.131789971759353	11-2021
Turkey	5121	0.005975907326175314	2.3730528726526163	11-2021
Norway	5050	0.005893054480996941	2.4225228204689064	11-2021
Australia	4741	0.005532469563248812	2.098809103111055	11-2021
Israel	4719	0.00550679685065833	2.1946968758143086	11-2021
South Korea	4366	0.005094866507729237	1.9020525514431168	11-2021
Czech Republic	4202	0.00490348810478201	2.283756350236364	11-2021
Austria	3810	0.00444604704407888	2.1935845882946543	11-2021
Slovakia	3793	0.004426209038895327	2.233835667909958	11-2021
Mexico	3127	0.0036490260122925616	2.546217250927131	11-2021
Ireland	2882	0.003363125349353106	2.5372518450385693	11-2021
Lithuania	2673	0.0031192345797435295	2.4805581547781914	11-2021
Russia	2458	0.00286834216124564	2.194494840645376	11-2021
Portugal	2440	0.0028473372145807006	2.36624126126767	11-2021
Luxembourg	2148	0.0025065903020161247	2.2342387957899064	11-2021
Bulgaria	2112	0.0024645804086862455	2.351726360378797	11-2021
Peru	1849	0.0021576747990818507	2.4472670179704066	11-2021
Thailand	1822	0.002126167379084441	2.0955228709896527	11-2021
Argentina	1814	0.002116831847233357	2.418826955845274	11-2021
Croatia	1796	0.002095826900568417	2.1244147180114945	11-2021
South Africa	1777	0.002073655012422092	12.995483873231295	11-2021
Chile	1737	0.002026977353166671	1.967871638480176	11-2021
Greece	1642	0.0019161179124350452	2.1189018245983893	11-2021
Colombia	1480	0.0017270733924505887	2.2495032281044574	11-2021
Latvia	1406	0.0016407197228280592	2.279090080395673	11-2021
Reunion	1371	0.0015998767709795656	2.8725408373056824	11-2021
Finland	1319	0.001539195813947518	2.257340609609856	11-2021
New Zealand	1090	0.001271966214710231	2.554830959517125	11-2021
Singapore	1072	0.0012509612680452913	2.743151840460604	11-2021
Malaysia	1022	0.0011926141939760148	2.463664512183997	11-2021
Bahrain	856	0.0009989019080660162	2.240279554532101	11-2021
Japan	844	0.0009848986102893899	2.662765529367053	11-2021
Estonia	703	0.0008203598614140296	2.284799771441634	11-2021
Gibraltar	653	0.000762012787344753	2.6549438208508853	11-2021
Puerto Rico	646	0.0007538441969750543	2.1545391174848025	11-2021
Romania	517	0.0006033087458763206	2.258665089008628	11-2021
USA	94777	0.2962318170168343	16.394290224568238	11-2022
Japan	32716	0.10225603390614549	16.073631879803823	11-2022
Germany	19740	0.061698682886273136	15.998898218365042	11-2022
United Kingdom	13799	0.04312969225672153	16.87055852817155	11-2022
Austria	13659	0.042692112945471365	14.871229447067291	11-2022
Denmark	13085	0.040898037769345696	16.77021894598456	11-2022
Canada	12548	0.03921960855405042	16.17600587359729	11-2022
France	11899	0.037191115889755016	16.421450460307625	11-2022
Australia	11595	0.036240943671040374	17.55249997611274	11-2022
Brazil	9203	0.02876458858168043	16.60097382505818	11-2022
South Korea	8693	0.02717054966212626	15.955422473456077	11-2022
Sweden	6557	0.02049433959905233	16.416748031445383	11-2022
Spain	5225	0.01633108500915791	16.43855329083025	11-2022
Italy	4331	0.013536828550174719	16.15485448829305	11-2022
Netherlands	4068	0.012714804558326197	16.469523485572093	11-2022
Indonesia	4036	0.012614786430040445	17.937505649553604	11-2022
Israel	3845	0.012017803226834864	16.56782295615226	11-2022
Peru	3627	0.01133642972788818	18.33887570308076	11-2022
Russia	3521	0.011005119677941627	16.444421823831856	11-2022
Malaysia	2668	0.008339011445824556	18.84857172567273	11-2022
New Zealand	2621	0.008192109819904857	17.125890284814993	11-2022
Ireland	2496	0.00780141400628864	16.691859221086872	11-2022
Switzerland	2383	0.007448224990779579	16.500211800560333	11-2022
Thailand	2339	0.00731070006438667	18.85734173225869	11-2022
Greece	1686	0.0052697051340555474	16.335163227982072	11-2022
Luxembourg	1578	0.0049321439510911355	16.317581795006998	11-2022
Chile	1475	0.004610210600671372	16.103847455227896	11-2022
Belgium	1474	0.004607085034162442	16.458140133650204	11-2022
Singapore	1409	0.004403923211082008	18.19238436762152	11-2022
Slovenia	1301	0.004066362028117596	16.07323394451152	11-2022
Mexico	1144	0.0035756480862156265	16.441868837836264	11-2022
China	1117	0.0034912577904745233	16.024304801796156	11-2022
Norway	1052	0.00328809596739409	16.568491891084975	11-2022
Finland	1044	0.003263091435322652	16.15497484931315	11-2022
Latvia	1011	0.0031599477405279707	16.338153028438416	11-2022
India	943	0.002947409217920748	18.492794909116967	11-2022
Turkey	820	0.0025629645373223897	16.875366952796707	11-2022
Puerto Rico	797	0.0024910765076170058	16.114099824476327	11-2022
Philippines	796	0.0024879509411080756	18.397173782054907	11-2022
Croatia	769	0.002403560645366973	15.896465855281267	11-2022
Portugal	758	0.0023691794137687457	16.603477452858517	11-2022
Costa Rica	746	0.0023316726156615885	16.973690785197746	11-2022
South Africa	716	0.002237905620393696	15.518878347389403	11-2022
Czech Republic	683	0.0021347619255990147	16.01865902541824	11-2022
Hong Kong	628	0.001962855767607879	16.608092359605635	11-2022
Colombia	620	0.001937851235536441	16.62156999948508	11-2022
Guatemala	541	0.0016909314813309912	18.16621365695752	11-2022
Reunion	522	0.001631545717661326	16.941300600186214	11-2022
Iceland	512	0.0016002900525720286	17.28560736750341	11-2022
USA	23104	0.26977417622194716	21.316915902703435	11-2023
Canada	12184	0.14226664487050747	21.550468728887203	11-2023
France	4793	0.055965530931085215	22.541704270508937	11-2023
Sweden	4394	0.05130660190093646	21.94058864628792	11-2023
United Kingdom	4304	0.05025571565353448	21.920837939185528	11-2023
South Korea	4047	0.04725485159150884	21.856269300732176	11-2023
Denmark	2936	0.034282244693024454	23.06273749452697	11-2023
Australia	2328	0.027182924266131104	21.59736051946855	11-2023
Russia	2237	0.026120361504869107	20.947057329536797	11-2023
Netherlands	2095	0.02446229653674599	22.372149421451795	11-2023
Spain	1909	0.022290464958781907	22.330340342755036	11-2023
Singapore	1854	0.021648256696480697	22.67371153601045	11-2023
Italy	1617	0.018880922911655496	21.674938981182045	11-2023
Japan	1443	0.016849209500011675	21.61039851934308	11-2023
Germany	1439	0.016802503444571588	22.062904840217072	11-2023
New Zealand	1361	0.015891735363489878	21.4247416605984	11-2023
Brazil	1157	0.013509726536045399	21.87053428950549	11-2023
China	1138	0.01328787277270498	21.86383489981653	11-2023
Belgium	1058	0.012353751663903225	22.2583922141457	11-2023
Austria	932	0.010882510917540458	22.058321625816863	11-2023
Switzerland	881	0.01028700871067934	22.1696235481126	11-2023
Greece	843	0.009843301183998506	21.400317809920377	11-2023
Finland	767	0.008955886130636838	21.621538240738943	11-2023
Poland	732	0.008547208145536068	21.253253080218272	11-2023
Peru	538	0.00628196445669181	21.030542189000773	11-2023
Ireland	514	0.006001728124051284	21.758768871191847	11-2023
USA	55560	0.3349792898873153	0.6588384840788482	12-2020
United Kingdom	38985	0.23504621339555412	2.184193693430835	12-2020
Denmark	17030	0.10267633741506442	0.8787272126240551	12-2020
Canada	6475	0.03903871313931545	0.8170858427809312	12-2020
Switzerland	5615	0.03385364853702799	0.9272931446165597	12-2020
Japan	5429	0.03273222758816117	0.6641788662212597	12-2020
India	3461	0.020866870451763827	0.8925755558249123	12-2020
Spain	2535	0.015283882286975239	1.2239175393132131	12-2020
Netherlands	2207	0.013306322764242347	1.044978265098229	12-2020
Germany	2075	0.012510475639240086	0.9026665490360438	12-2020
Brazil	1887	0.011376996400600503	1.4033529617623457	12-2020
South Africa	1807	0.010894664809690043	4.516781492301741	12-2020
Slovenia	1750	0.010551003551166338	1.9071994477385328	12-2020
Italy	1605	0.009676777542641127	1.2124327822552894	12-2020
France	1477	0.008905046997184389	0.9576660752104088	12-2020
Luxembourg	1335	0.00804890842331832	0.849406983407288	12-2020
Israel	1280	0.007717305454567378	1.1007787456052298	12-2020
Mexico	685	0.004129964247170824	0.9154118547468184	12-2020
Philippines	658	0.003967177335238543	0.7768159471521263	12-2020
Sweden	652	0.003931002465920258	1.1947384904018716	12-2020
Hong Kong	638	0.0038465944375109277	0.6008311222588992	12-2020
Norway	608	0.003665720090919505	1.0502882420244617	12-2020
Belgium	566	0.003412496005691513	0.9743084056627336	12-2020
Russia	552	0.0033280879772821822	0.7138532584304137	12-2020
USA	370937	0.3340101714816722	8.791229335270934	12-2021
United Kingdom	286803	0.25825172256059126	9.185468553366851	12-2021
Germany	57378	0.05166601233976495	5.016598333197867	12-2021
France	52157	0.04696476359589251	7.627976944468143	12-2021
Denmark	45202	0.040702134786539355	6.004225727235662	12-2021
Canada	35672	0.0321208475754487	10.01462716189579	12-2021
India	21325	0.019202093365845576	7.401487659341699	12-2021
Sweden	13857	0.012477533775874426	6.320256612625856	12-2021
Spain	13119	0.011813001775687133	7.5533716873951375	12-2021
Switzerland	11990	0.01079639387838164	6.040665138036515	12-2021
Australia	11980	0.010787389379734115	9.285593592833196	12-2021
Italy	11834	0.01065592369948026	5.87296236347911	12-2021
Belgium	10691	0.009626709504068232	7.064672921771655	12-2021
Netherlands	9146	0.008235514463025728	5.317264501033956	12-2021
Poland	8827	0.007948270956169703	3.1049090196694857	12-2021
Brazil	8463	0.007620507205399818	7.067214935018532	12-2021
Russia	7621	0.006862328419278272	2.9045803233287897	12-2021
Israel	7313	0.006584989860934523	7.736689753716607	12-2021
Slovenia	6669	0.006005100148033958	6.593766050002808	12-2021
Turkey	6177	0.005562078814575762	4.769419668300383	12-2021
Turkey	6177	0.005562078814575762	4.769419668300383	12-2021
Croatia	6127	0.00551705632133814	3.0562751233802903	12-2021
Norway	5372	0.004837216673450055	8.556685161774173	12-2021
South Africa	5299	0.004771483833323128	14.598566107689782	12-2021
Iceland	5189	0.0046724343482003605	10.3558008133613	12-2021
Ireland	5112	0.0046030997086144235	9.698085686712098	12-2021
Mexico	4925	0.0044347155839057194	8.709885000648923	12-2021
Austria	4597	0.004139368028266922	5.860616756442127	12-2021
Czech Republic	4185	0.003768382683988921	3.820187442842835	12-2021
Lithuania	3985	0.0035882927110384346	4.307511846528889	12-2021
South Korea	3582	0.0032254114155432054	2.852571916568494	12-2021
Chile	3051	0.002747272537359665	9.903447026507587	12-2021
Japan	2910	0.002620309106429572	9.133446428126671	12-2021
Thailand	2654	0.00238979394105295	6.8357961740095305	12-2021
Luxembourg	2642	0.002378988542675921	5.335266931921639	12-2021
Finland	2599	0.0023402691984915664	6.879399788300241	12-2021
Kenya	2409	0.002169183724188605	14.938567215976036	12-2021
Peru	2406	0.0021664823745943473	5.576707205196369	12-2021
Argentina	2390	0.0021520751767583083	7.110899047615434	12-2021
Nigeria	2046	0.0018423204232834724	12.48787950796242	12-2021
Portugal	1971	0.0017747866834270402	6.246003193499501	12-2021
Slovakia	1964	0.001768483534373773	2.869126845847369	12-2021
Malaysia	1851	0.0016667326996567485	8.38376967915304	12-2021
Puerto Rico	1842	0.0016586286508739766	13.911491897006162	12-2021
Bulgaria	1492	0.001343471198210626	3.749751370634228	12-2021
Colombia	1418	0.001276837908218946	8.28372419744506	12-2021
Latvia	1395	0.0012561275613296402	3.3289669975805003	12-2021
Reunion	1341	0.001207503268633009	5.353560076928367	12-2021
Indonesia	1223	0.0011012501845922224	7.158763492618334	12-2021
Bahrain	1221	0.0010994492848627174	8.278102540802074	12-2021
Singapore	1211	0.001090444786215193	7.792972854716369	12-2021
Greece	1087	0.0009787890029858918	5.922127400060728	12-2021
Botswana	1058	0.0009526759569080713	14.560077524837316	12-2021
New Zealand	956	0.0008608300707033233	4.010645824166491	12-2021
Estonia	780	0.0007023508945068957	4.223839381384296	12-2021
Philippines	744	0.0006699346993758082	14.107625604919097	12-2021
Northern Mariana Islands	727	0.0006546270516750169	2.305591240816776	12-2021
United Arab Emirates	680	0.0006123059080316526	10.285287253890994	12-2021
Romania	662	0.0005960978104661089	5.973114968794968	12-2021
Ghana	649	0.0005843919622243273	14.138556366862147	12-2021
Cyprus	646	0.00058169061263007	6.043237544164617	12-2021
USA	105159	0.294040835043648	16.96017861769147	12-2022
Japan	41880	0.11710296000939507	16.397106732926026	12-2022
United Kingdom	28491	0.07966524435596169	17.663684748224803	12-2022
Germany	18492	0.0517064932305094	16.52253082083942	12-2022
France	17428	0.04873138459989822	16.704410076823546	12-2022
Denmark	15875	0.04438895630728622	17.391386205958504	12-2022
Canada	15776	0.04411213698921244	16.622611539405774	12-2022
Austria	11101	0.03104011363572815	15.459066073839924	12-2022
South Korea	8575	0.023977026792754604	17.164891233764934	12-2022
Sweden	8234	0.023023538030500456	17.116980541382112	12-2022
Australia	7441	0.02080618733118216	18.418151357479275	12-2022
Brazil	6170	0.017252274671871244	16.719754211060618	12-2022
China	5924	0.01656442060877881	15.84702118462172	12-2022
Peru	5875	0.016427409027105926	19.686547689242985	12-2022
Spain	5239	0.014649054620086458	16.784120215837675	12-2022
Italy	4531	0.012669377072649693	16.46076101372718	12-2022
Netherlands	4025	0.01125452278027257	17.039015319172517	12-2022
Mexico	3133	0.008760352762880487	17.01467545359282	12-2022
New Zealand	2630	0.007353886934687418	18.26977650883316	12-2022
Israel	2411	0.00674152904925147	17.106803885289413	12-2022
Slovenia	2191	0.006126375009087503	16.542494650899364	12-2022
Switzerland	1988	0.005558755599299843	16.622414330932134	12-2022
Argentina	1971	0.005511220968923537	16.95890206862653	12-2022
Ireland	1955	0.005466482493275248	17.568116084465718	12-2022
Belgium	1880	0.005256770888673896	16.982806381296164	12-2022
Greece	1698	0.004747870728174614	16.937246739200162	12-2022
Russia	1676	0.004686355324158217	17.52069649588065	12-2022
Singapore	1602	0.004479439874284883	18.199215633956523	12-2022
Indonesia	1425	0.003984520487425692	18.72330184271481	12-2022
Luxembourg	1398	0.003909024309769206	16.77857079255596	12-2022
Thailand	1384	0.003869878143576953	19.549295500722355	12-2022
Chile	1304	0.003646185765335511	16.999851105845835	12-2022
Finland	1291	0.003609835753871276	16.535578878872773	12-2022
Malaysia	1192	0.0033330164357974913	19.265291535540644	12-2022
Norway	1110	0.0031037317481000127	17.072489148092433	12-2022
Colombia	874	0.0024438392322877578	16.698016260551324	12-2022
Puerto Rico	846	0.002365546899903253	16.980413385166997	12-2022
Ecuador	819	0.0022900507222467664	16.32305220121001	12-2022
Guatemala	792	0.0022145545445902796	19.15356458658286	12-2022
Turkey	759	0.0021222814385656844	17.286075496409854	12-2022
Croatia	742	0.002074746808189378	16.581430256400402	12-2022
India	682	0.0019069775245082962	17.70161983542468	12-2022
Portugal	676	0.001890200596140188	16.89016414667447	12-2022
Reunion	642	0.001795131335387575	17.0339012553868	12-2022
Hong Kong	585	0.0016357505158905473	17.48053023425199	12-2022
Costa Rica	544	0.001521108172041808	17.267864509946328	12-2022
USA	15040	0.25953408110440035	22.58598834518154	12-2023
Canada	8740	0.15081967213114755	22.62829455062981	12-2023
United Kingdom	5838	0.10074201898188093	23.43410614520753	12-2023
France	3833	0.06614322691975841	23.59669998222445	12-2023
Denmark	3780	0.06522864538395168	24.0855028441342	12-2023
Sweden	2065	0.03563416738567731	23.369699985300077	12-2023
South Korea	1993	0.03439171699741156	22.472412847751105	12-2023
Singapore	1861	0.03211389128559103	23.87246748557822	12-2023
Spain	1317	0.02272648835202761	23.52769371961677	12-2023
Netherlands	1185	0.020448662640207074	23.783573152488454	12-2023
Italy	1184	0.020431406384814495	22.978821901166093	12-2023
Australia	1139	0.019654874892148403	22.70185882936881	12-2023
Japan	957	0.01651423641069888	22.35385408174788	12-2023
Belgium	789	0.01361518550474547	23.75492517407623	12-2023
India	718	0.012389991371872303	23.823621643057017	12-2023
New Zealand	634	0.0109404659188956	22.07243264726988	12-2023
Poland	611	0.010543572044866265	22.1013357267724	12-2023
Austria	590	0.010181190681622088	23.290143195822196	12-2023
Israel	581	0.01002588438308887	23.43208500140683	12-2023
Ireland	541	0.009335634167385677	23.60554341490764	12-2023
Brazil	533	0.00919758412424504	23.391837488181576	12-2023
